1,65,8.230000000000002
2,30,12.959999999999997
3,142,-5.530000000000008
4,9,18.849999999999998
5,92,2.649999999999988
6,257,-26.759999999999966
7,209,-16.27000000000001
8,4,19.45
9,33,14.459999999999997
10,105,1.1599999999999895
11,179,-13.210000000000022
12,13,17.799999999999997
13,167,-11.440000000000005
14,94,1.4599999999999849
15,89,4.340000000000005
16,44,11.31
17,95,2.779999999999996
18,8,17.96
19,101,2.040000000000001
20,1,19.4
21,140,-8.200000000000014
22,133,-2.250000000000014
23,43,12.120000000000001
24,45,11.850000000000001
25,400,-63.88999999999995
26,56,8.96
27,112,-1.7700000000000173
28,59,10.800000000000002
29,113,-1.630000000000006
30,144,-7.450000000000006
31,12,18.849999999999998
32,13,17.169999999999998
33,121,-4.200000000000015
34,110,0.10999999999999588
35,1,19.4
36,191,-4.939999999999996
37,214,-13.580000000000037
38,330,-36.52999999999996
39,100,6.42
40,31,14.09
41,2,19.599999999999998
42,400,-44.490000000000045
43,400,-43.36000000000004
44,16,17.9
45,85,5.880000000000004
46,174,-8.35000000000003
47,23,16.349999999999998
48,400,-43.23000000000001
49,190,-12.950000000000031
50,47,11.640000000000002
51,96,1.4899999999999984
52,81,10.84000000000001
53,138,-4.730000000000018
54,400,-42.000000000000036
55,54,11.05
56,171,-7.520000000000035
57,1,19.9
58,77,8.720000000000008
59,4,20.15
60,1,19.9
61,300,-20.680000000000017
62,21,16.04
63,298,-29.909999999999993
64,263,-28.03999999999998
65,11,18.299999999999997
66,400,-36.800000000000026
67,1,19.9
68,400,-38.68000000000002
69,34,12.760000000000002
70,1,19.9
71,106,0.9199999999999964
72,400,-35.95000000000001
73,114,6.200000000000008
74,97,3.0099999999999945
75,41,14.309999999999999
76,41,12.34
77,160,-7.260000000000016
78,164,2.6000000000000316
79,400,-47.390000000000065
80,37,13.580000000000002
81,400,-37.740000000000016
82,11,18.759999999999998
83,400,-41.71000000000005
84,25,16.369999999999997
85,400,-39.34000000000002
86,205,-10.25999999999998
87,400,-55.61999999999998
88,86,4.389999999999997
89,400,-35.94000000000002
90,400,-56.65999999999997
91,400,-48.10000000000005
92,112,-0.5200000000000085
93,11,19.21
94,36,12.97
95,45,10.58
96,276,-7.600000000000005
97,400,-38.95999999999998
98,84,11.70000000000001
99,8,19.32
100,14,17.119999999999997
101,400,-37.89000000000002
102,62,9.920000000000003
103,400,-33.150000000000006
104,400,-40.40000000000002
105,46,11.940000000000001
106,2,19.849999999999998
107,400,-35.08
108,2,19.849999999999998
109,342,-16.820000000000054
110,291,-7.7499999999999964
111,24,18.529999999999998
112,4,19.25
113,18,16.479999999999997
114,41,16.200000000000003
115,314,-16.630000000000035
116,138,0.6900000000000013
117,380,-25.379999999999956
118,112,1.1199999999999974
119,9,18.91
120,201,-0.39999999999998614
121,50,14.330000000000002
122,2,19.5
123,400,-34.80000000000001
124,3,19.65
125,17,18.43
126,23,16.7
127,25,16.48
128,322,-9.050000000000008
129,82,11.450000000000015
130,80,7.099999999999998
131,37,16.35
132,103,6.20000000000001
133,15,17.939999999999998
134,400,-44.50000000000002
135,274,-5.629999999999987
136,44,17.759999999999998
137,400,-40.47999999999999
138,40,14.06
139,2,19.849999999999998
140,156,0.6200000000000028
141,1,19.9
142,161,-9.000000000000014
143,156,0.7100000000000133
144,8,19.15
145,3,20.0
146,15,18.31
147,20,19.35
148,210,-4.229999999999986
149,36,14.88
150,27,17.08
151,400,-36.33000000000005
152,400,-50.95000000000005
153,35,13.540000000000003
154,39,14.04
155,5,20.299999999999997
156,400,-39.26000000000002
157,400,-37.700000000000024
158,25,15.099999999999998
159,400,-40.10000000000001
160,400,-39.63000000000001
161,16,18.28
162,37,13.480000000000002
163,8,19.86
164,400,-40.65000000000005
165,68,6.9
166,400,-49.669999999999945
167,6,20.1
168,68,8.729999999999999
169,18,18.8
170,1,19.4
171,31,15.82
172,5,19.5
173,400,-55.83999999999999
174,34,15.330000000000004
175,51,16.409999999999997
176,19,17.75
177,16,17.52
178,42,11.66
179,1,19.9
180,10,17.82
181,3,20.0
182,367,-10.99000000000002
183,400,-36.19000000000002
184,400,-53.199999999999996
185,200,-4.569999999999993
186,34,16.16
187,8,19.299999999999997
188,332,-8.77999999999999
189,2,19.849999999999998
190,44,14.550000000000004
191,46,12.760000000000005
192,400,-39.68999999999999
193,21,18.6
194,1,19.9
195,143,-2.5100000000000033
196,1,19.9
197,20,18.240000000000002
198,400,-42.260000000000005
199,1,19.4
200,1,19.9
201,245,-4.109999999999998
202,6,19.2
203,36,13.200000000000001
204,22,18.759999999999998
205,400,-31.529999999999987
206,3,20.0
207,11,18.77
208,38,15.260000000000002
209,400,-32.37000000000002
210,21,17.2
211,230,-1.399999999999979
212,400,-38.920000000000016
213,3,20.0
214,137,10.020000000000028
215,63,13.770000000000003
216,9,19.009999999999998
217,57,8.999999999999998
218,171,-2.560000000000004
219,75,11.580000000000004
220,10,18.52
221,1,19.4
222,400,-35.14
223,10,20.049999999999997
224,51,10.260000000000002
225,55,14.21
226,189,-12.560000000000027
227,4,20.15
228,400,-38.19999999999997
229,202,2.110000000000026
230,254,-10.230000000000043
231,400,-37.84
232,400,-38.34000000000003
233,127,8.140000000000024
234,154,-3.6000000000000156
235,400,-34.580000000000005
236,400,-32.76999999999999
237,30,18.64
238,18,16.84
239,400,-41.85
240,400,-50.25
241,400,-32.83
242,7,19.6
243,12,17.82
244,1,19.9
245,400,-40.68000000000005
246,400,-44.71000000000006
247,125,11.500000000000018
248,21,17.04
249,159,5.4000000000000234
250,5,20.049999999999997
251,45,13.740000000000002
252,2,19.849999999999998
253,41,16.419999999999998
254,1,19.4
255,49,16.549999999999997
256,21,16.939999999999998
257,400,-39.16000000000001
258,9,19.56
259,74,7.460000000000004
260,125,-0.5800000000000107
261,400,-35.19999999999999
262,400,-40.63000000000002
263,159,8.720000000000038
264,400,-40.11000000000001
265,62,15.500000000000004
266,400,-36.34999999999999
267,400,-37.260000000000005
268,9,19.02
269,3,20.0
270,3,20.0
271,400,-35.500000000000014
272,5,20.299999999999997
273,24,16.519999999999996
274,400,-39.82000000000002
275,259,-3.2099999999999813
276,400,-43.07000000000004
277,400,-42.01000000000001
278,4,20.15
279,3,20.0
280,280,-11.600000000000048
281,1,19.4
282,5,20.299999999999997
283,17,19.35
284,7,20.6
285,45,14.370000000000001
286,55,15.0
287,5,20.299999999999997
288,5,20.299999999999997
289,156,8.400000000000032
290,2,19.849999999999998
291,392,-16.200000000000028
292,13,18.73
293,5,19.86
294,376,-26.14000000000006
295,400,-35.09
296,34,14.91
297,400,-33.82999999999999
298,20,18.58
299,400,-42.31
300,1,19.4
301,400,-41.55000000000007
302,400,-37.83
303,58,16.47
304,400,-36.040000000000006
305,20,19.46
306,186,3.5200000000000546
307,83,7.54000000000001
308,1,19.9
309,400,-37.349999999999994
310,400,-36.37000000000001
311,400,-42.24999999999999
312,1,19.4
313,400,-34.85
314,30,15.740000000000002
315,57,9.95
316,400,-32.7
317,400,-34.45999999999999
318,400,-37.97
319,310,-5.28999999999999
320,2,19.849999999999998
321,400,-33.7
322,400,-34.08
323,400,-33.239999999999995
324,400,-33.04000000000002
325,2,19.849999999999998
326,400,-38.73
327,25,16.93
328,36,17.77
329,202,1.5900000000000336
330,2,19.849999999999998
331,4,20.15
332,2,19.849999999999998
333,400,-37.78000000000001
334,400,-45.99000000000002
335,400,-45.5
336,70,14.64
337,27,16.34
338,400,-37.58999999999999
339,72,12.010000000000005
340,48,13.61
341,78,12.260000000000009
342,26,18.92
343,60,12.460000000000004
344,1,19.9
345,17,18.54
346,24,16.939999999999998
347,9,20.35
348,12,18.68
349,400,-41.000000000000014
350,400,-37.89999999999999
351,400,-36.96000000000001
352,5,20.299999999999997
353,8,20.75
354,99,12.570000000000007
355,400,-41.74000000000004
356,5,20.299999999999997
357,88,15.020000000000007
358,7,19.05
359,12,18.759999999999998
360,400,-33.700000000000024
361,3,20.0
362,23,15.690000000000001
363,2,19.849999999999998
364,241,1.9000000000000572
365,19,18.2
366,4,19.799999999999997
367,400,-31.950000000000003
368,83,12.830000000000002
369,3,20.0
370,400,-40.39000000000002
371,9,18.56
372,347,-10.45000000000002
373,55,11.540000000000003
374,400,-39.19999999999998
375,19,17.2
376,1,19.9
377,137,7.500000000000027
378,261,-21.880000000000013
379,1,19.4
380,400,-39.830000000000034
381,400,-41.34999999999999
382,7,20.25
383,400,-38.58
384,400,-35.420000000000016
385,6,19.9
386,400,-36.460000000000015
387,238,1.600000000000028
388,7,20.16
389,400,-34.32000000000001
390,8,20.2
391,36,13.09
392,31,16.599999999999998
393,400,-38.88000000000003
394,5,19.86
395,400,-34.76
396,73,15.420000000000002
397,8,19.31
398,400,-36.690000000000005
399,2,19.849999999999998
400,400,-37.820000000000014
401,62,15.180000000000003
402,400,-38.99
403,400,-37.870000000000005
404,243,-0.9599999999999635
405,3,19.549999999999997
406,6,19.549999999999997
407,4,19.9
408,7,19.259999999999998
409,18,18.14
410,400,-39.56000000000002
411,400,-38.990000000000016
412,45,17.38
413,2,19.849999999999998
414,400,-38.289999999999985
415,400,-36.38
416,13,18.92
417,400,-34.59000000000004
418,400,-35.860000000000014
419,15,20.009999999999998
420,5,20.299999999999997
421,400,-41.61000000000002
422,187,-0.059999999999972076
423,48,16.169999999999998
424,22,18.409999999999997
425,49,12.040000000000003
426,31,18.24
427,4,19.6
428,22,17.3
429,400,-35.690000000000026
430,1,19.9
431,400,-41.68000000000003
432,400,-33.66000000000001
433,1,19.4
434,118,6.240000000000029
435,279,-3.449999999999985
436,191,-3.3199999999999736
437,400,-34.68000000000001
438,400,-36.140000000000015
439,7,20.15
440,61,16.68
441,1,19.9
442,99,10.470000000000008
443,6,20.45
444,400,-33.5
445,302,-6.009999999999986
446,400,-35.05000000000002
447,400,-37.06000000000002
448,88,14.460000000000008
449,400,-33.370000000000005
450,3,19.65
451,85,12.340000000000007
452,56,16.919999999999998
453,1,19.9
454,23,17.919999999999998
455,2,19.849999999999998
456,2,19.849999999999998
457,4,20.15
458,122,10.780000000000017
459,400,-33.83
460,400,-35.21000000000001
461,331,-5.879999999999997
462,400,-33.12
463,400,-33.87000000000001
464,40,17.06
465,400,-34.48000000000002
466,3,20.0
467,3,19.65
468,117,7.700000000000028
469,7,20.15
470,221,0.8100000000000183
471,5,19.95
472,36,17.32
473,307,-6.369999999999994
474,92,4.590000000000002
475,12,19.67
476,10,19.369999999999997
477,400,-35.79
478,1,19.4
479,144,8.060000000000024
480,2,19.849999999999998
481,1,19.9
482,300,-5.459999999999978
483,1,19.9
484,400,-37.410000000000025
485,29,17.5
486,400,-32.79000000000002
487,112,11.340000000000014
488,7,19.61
489,31,16.36
490,140,8.42000000000003
491,400,-35.14000000000002
492,117,10.15000000000002
493,400,-35.71000000000004
494,40,16.29
495,56,15.280000000000003
496,400,-33.62000000000001
497,9,20.45
498,400,-34.18
499,23,18.919999999999998
500,5,20.299999999999997
501,278,-5.040000000000019
502,11,20.759999999999998
503,6,20.009999999999998
504,5,19.5
505,189,4.500000000000053
506,229,-0.4799999999999667
507,58,16.140000000000004
508,400,-36.22999999999999
509,80,13.370000000000003
510,400,-32.79
511,14,18.52
512,400,-36.59000000000001
513,400,-38.59999999999999
514,48,15.719999999999999
515,1,19.9
516,51,17.409999999999997
517,7,20.6
518,6,20.009999999999998
519,3,20.0
520,1,19.9
521,71,14.340000000000002
522,400,-36.89999999999999
523,400,-36.470000000000006
524,400,-35.490000000000016
525,4,20.15
526,400,-38.15000000000001
527,2,19.849999999999998
528,400,-33.90000000000003
529,3,19.75
530,153,-4.640000000000024
531,400,-34.97000000000001
532,1,19.9
533,115,10.13000000000001
534,71,15.670000000000002
535,48,15.600000000000001
536,5,20.299999999999997
537,63,10.970000000000002
538,180,-0.9799999999999915
539,137,8.260000000000012
540,400,-31.83000000000001
541,48,16.599999999999998
542,400,-37.910000000000025
543,400,-38.140000000000036
544,18,18.939999999999998
545,116,8.740000000000023
546,400,-37.849999999999994
547,400,-37.92000000000001
548,400,-37.16
549,400,-36.90000000000003
550,30,17.74
551,8,19.299999999999997
552,43,18.5
553,85,13.110000000000007
554,84,13.190000000000005
555,2,19.849999999999998
556,400,-32.71000000000001
557,6,20.0
558,400,-34.24
559,389,-12.300000000000022
560,400,-34.690000000000005
561,3,20.0
562,197,1.3000000000000167
563,400,-32.60000000000001
564,400,-41.96000000000001
565,2,19.849999999999998
566,400,-37.11000000000002
567,219,1.9400000000000421
568,400,-35.28000000000001
569,114,10.850000000000012
570,202,1.350000000000028
571,13,20.17
572,75,16.279999999999998
573,400,-39.81000000000002
574,3,19.45
575,1,19.9
576,5,20.299999999999997
577,1,19.4
578,400,-32.18000000000001
579,359,-9.820000000000025
580,8,20.299999999999997
581,1,19.9
582,2,19.849999999999998
583,4,20.15
584,22,18.66
585,400,-33.920000000000016
586,400,-35.91
587,12,18.009999999999998
588,6,19.46
589,228,0.29000000000001513
590,4,20.15
591,112,11.690000000000014
592,5,19.4
593,380,-19.620000000000037
594,400,-33.92
595,5,20.299999999999997
596,31,17.15
597,9,20.0
598,230,1.1800000000000157
599,206,3.8800000000000363
600,161,4.770000000000042
601,50,17.14
602,14,18.439999999999998
603,7,20.6
604,9,20.46
605,371,-11.370000000000008
606,20,17.549999999999997
607,400,-36.80000000000001
608,2,19.849999999999998
609,400,-34.92000000000001
610,1,19.9
611,37,16.909999999999997
612,70,15.520000000000001
613,15,19.13
614,400,-35.10000000000001
615,63,15.180000000000003
616,3,20.0
617,400,-38.120000000000026
618,400,-34.49000000000001
619,400,-36.16000000000002
620,81,15.380000000000003
621,11,19.759999999999998
622,5,19.75
623,127,8.290000000000028
624,400,-35.70000000000002
625,82,13.780000000000005
626,1,19.9
627,1,19.9
628,400,-33.62000000000001
629,2,19.5
630,400,-35.83
631,13,20.18
632,1,19.9
633,400,-36.220000000000006
634,32,19.06
635,400,-36.29
636,361,-11.960000000000033
637,90,12.79000000000001
638,6,20.45
639,8,20.2
640,12,18.48
641,135,9.380000000000022
642,1,19.9
643,20,18.81
644,12,20.560000000000002
645,143,7.720000000000036
646,20,19.36
647,400,-36.739999999999995
648,32,17.72
649,400,-34.58999999999999
650,3,20.0
651,1,19.4
652,216,3.140000000000045
653,97,7.400000000000006
654,16,19.28
655,24,19.08
656,3,20.0
657,400,-35.48000000000002
658,8,19.759999999999998
659,126,9.450000000000017
660,400,-34.230000000000004
661,23,18.1
662,400,-33.170000000000016
663,9,20.46
664,164,2.260000000000028
665,1,19.4
666,400,-32.04999999999999
667,6,20.45
668,400,-40.86000000000001
669,24,19.08
670,117,4.870000000000026
671,4,19.599999999999998
672,348,-15.260000000000023
